num,div,max,exact
1226,0.041430,0.068515,0
1230,0.041487,0.068293,0
1234,0.041353,0.068071,0
1238,0.043798,0.071082,1
1242,0.045289,0.074074,0
1246,0.046549,0.077047,0
1250,0.046400,0.076800,0
1254,0.048033,0.079745,0
1258,0.047880,0.079491,0
1262,0.049179,0.082409,0
1266,0.046730,0.078989,0
1270,0.043329,0.072441,0
1274,0.044707,0.075353,0
1278,0.047183,0.078247,0
1282,0.048713,0.081123,0
1286,0.050033,0.083981,0
1290,0.047862,0.080620,0
1294,0.048063,0.080371,0
1298,0.049427,0.083205,0
1302,0.049131,0.082949,0
1306,0.047275,0.079632,0
1310,0.048544,0.082443,0
1314,0.048396,0.082192,0
1318,0.045092,0.075873,0
1322,0.046556,0.078669,0
1326,0.046022,0.078431,0
1330,0.045784,0.078195,0
1334,0.046039,0.077961,0
1338,0.047622,0.080717,0
1342,0.047760,0.080477,0
1346,0.047618,0.080238,0
1350,0.045686,0.077037,0
1354,0.047337,0.079764,0
1358,0.046828,0.079529,0
1362,0.047921,0.082232,0
1366,0.046415,0.079063,0
1370,0.048219,0.081752,0
1374,0.048079,0.081514,0
1378,0.049496,0.084180,0
1382,0.049183,0.083936,0
1386,0.050875,0.086580,0
1390,0.049153,0.083453,0
1394,0.050501,0.086083,0
1398,0.048536,0.082976,0
1402,0.050294,0.085592,0
1406,0.050433,0.085349,0
1410,0.050009,0.085106,0
1414,0.047986,0.082037,0
1418,0.047934,0.081805,0
1422,0.046371,0.078762,0
1426,0.042886,0.072931,0
1430,0.042675,0.072727,0
1434,0.040782,0.069735,0
1438,0.042163,0.072323,0
1442,0.042046,0.072122,0
1446,0.042202,0.071923,0
1450,0.042176,0.071724,0
1454,0.043301,0.074278,0
1458,0.045059,0.076818,0
1462,0.046652,0.079343,0
1466,0.048099,0.081855,0
1470,0.049860,0.084354,0
1474,0.051399,0.086839,0
1478,0.052531,0.089310,0
1482,0.052735,0.089069,0
1486,0.051409,0.086137,0
1490,0.052863,0.088591,0
1494,0.052687,0.088353,0
1498,0.050927,0.085447,0
1502,0.050792,0.085220,0
1506,0.050307,0.084993,0
1510,0.051757,0.087417,0
1514,0.051621,0.087186,0
1518,0.053111,0.089592,0
1522,0.054545,0.091984,0
1526,0.052833,0.089122,0
1530,0.052792,0.088889,0
1534,0.052654,0.088657,0
1538,0.054353,0.091027,0
1542,0.053994,0.090791,0
1546,0.053885,0.090556,0
1550,0.053746,0.090323,0
1554,0.054830,0.092664,0
1558,0.055318,0.092426,0
1562,0.053517,0.089629,0
1566,0.055302,0.091954,0
1570,0.053851,0.089172,0
1574,0.055546,0.091487,0
1578,0.056040,0.093790,0
1582,0.057810,0.096081,0
1586,0.057664,0.095839,0
1590,0.057519,0.095597,0
1594,0.058083,0.097867,0
1598,0.056764,0.095119,0
1602,0.058223,0.097378,0
1606,0.059451,0.099626,0
1610,0.057934,0.096894,0
1614,0.058003,0.096654,0
1618,0.059730,0.098888,0
1622,0.060394,0.098644,0
1626,0.060795,0.100861,0
1630,0.059291,0.098160,0
1634,0.059675,0.097919,0
1638,0.059804,0.097680,0
1642,0.057325,0.092570,0
1646,0.057495,0.092345,1
1650,0.057355,0.092121,1
1654,0.056935,0.091898,1
1658,0.057078,0.091677,1
1662,0.055992,0.089049,0
1666,0.055858,0.088836,0
1670,0.056769,0.088623,0
1674,0.055770,0.086022,0
1678,0.054450,0.083433,0
1682,0.054839,0.085612,0
1686,0.053433,0.083037,0
1690,0.051244,0.078107,0
1694,0.053521,0.080283,0
1698,0.054982,0.082450,0
1702,0.056441,0.084606,0
1706,0.054724,0.082063,0
1710,0.054996,0.084211,0
1714,0.054118,0.084014,0
1718,0.053992,0.083818,0
1722,0.053464,0.081301,0
1726,0.054090,0.083430,0
1730,0.053617,0.083237,0
1734,0.054771,0.085352,0
1738,0.055368,0.085155,0
1742,0.055857,0.087256,1
1746,0.054851,0.084765,0
1750,0.056557,0.086857,0
1754,0.055989,0.086659,0
1758,0.056185,0.086462,0
1762,0.057955,0.088536,0
1766,0.058222,0.088335,0
1770,0.057738,0.085876,0
1774,0.059132,0.087937,0
1778,0.059724,0.089989,0
1782,0.059611,0.092031,0
1786,0.058349,0.089586,0
1790,0.057115,0.087151,0
1794,0.056987,0.086957,0
1798,0.055047,0.084538,0
1802,0.056013,0.086570,0
1806,0.057148,0.088594,0
1810,0.055766,0.086188,0
1814,0.054850,0.083793,0
1818,0.055477,0.083608,0
1822,0.055049,0.083425,0
1826,0.054666,0.081051,0
1830,0.054852,0.080874,0
1834,0.053724,0.078517,0
1838,0.052536,0.078346,0
1842,0.052422,0.078176,0
1846,0.053066,0.080173,0
1850,0.052463,0.080000,0
1854,0.053667,0.081985,0
1858,0.052082,0.079656,0
1862,0.052697,0.081633,0
1866,0.054028,0.083601,0
1870,0.054377,0.085561,0
1874,0.053137,0.083244,0
1878,0.053556,0.085197,1
1882,0.053124,0.085016,1
1886,0.054765,0.086957,1
1890,0.056463,0.088889,1
1894,0.056343,0.088701,1
1898,0.054784,0.086407,1
1902,0.057161,0.088328,0
1906,0.058489,0.090241,0
1910,0.058367,0.090052,0
1914,0.056028,0.085684,0
1918,0.054253,0.083420,0
1922,0.055131,0.085328,0
1926,0.055017,0.085151,0
1930,0.053154,0.080829,0
1934,0.050651,0.076525,0
1938,0.050547,0.076367,0
1942,0.051401,0.078270,0
1946,0.051766,0.078109,0
1950,0.052848,0.080000,0
1954,0.051330,0.077789,0
1958,0.049821,0.075587,0
1962,0.049321,0.075433,0
1966,0.047552,0.073245,0
1970,0.048466,0.075127,0
1974,0.048027,0.074975,0
1978,0.049607,0.076845,0
1982,0.050565,0.078708,0
1986,0.051537,0.080564,0
1990,0.050362,0.078392,0
1994,0.049291,0.076229,0
1998,0.050120,0.076076,0
2002,0.048685,0.073926,0
2006,0.049259,0.075773,0
2010,0.047834,0.073632,0
2014,0.047904,0.073486,0
2018,0.048034,0.073340,0
2022,0.047714,0.073195,0
2026,0.047002,0.073050,0
2030,0.046909,0.072906,0
2034,0.046817,0.072763,0
2038,0.048266,0.074583,0
2042,0.049001,0.076396,0
2046,0.048905,0.076246,0
2050,0.047725,0.074146,0
2054,0.048324,0.075949,0
2058,0.047679,0.075802,0
2062,0.047249,0.075655,0
2066,0.047157,0.075508,0
2070,0.046003,0.073430,0
2074,0.046458,0.073288,0
2078,0.045338,0.071222,0
2082,0.042949,0.067243,0
2086,0.042175,0.065197,0
2090,0.040453,0.061244,0
2094,0.040735,0.063037,0
2098,0.041934,0.064824,0
2102,0.042156,0.064700,0
2106,0.041796,0.064577,0
2110,0.041393,0.064455,0
2114,0.040637,0.062441,0
2118,0.040274,0.062323,0
2122,0.040198,0.062205,0
2126,0.040408,0.062088,0
2130,0.039381,0.060094,0
2134,0.039972,0.061856,0
2138,0.040028,0.061740,0
2142,0.040987,0.063492,0
2146,0.041710,0.063374,0
2150,0.041424,0.063256,0
2154,0.042782,0.064995,0
2158,0.041478,0.063021,0
2162,0.041649,0.062905,0
2166,0.042324,0.064635,0
2170,0.041249,0.062673,0
2174,0.042168,0.064397,0
2178,0.041910,0.064279,0
2182,0.041429,0.064161,0
2186,0.040803,0.064044,0
2190,0.040913,0.063927,0
2194,0.041203,0.063810,0
2198,0.041767,0.065514,0
2202,0.043092,0.067212,0
2206,0.043997,0.068903,0
2210,0.043917,0.068778,0
2214,0.045031,0.070461,0
2218,0.043348,0.066727,0
2222,0.042323,0.064806,0
2226,0.041940,0.062893,0
2230,0.041304,0.060987,0
2234,0.041230,0.060877,0
2238,0.040511,0.060769,0
2242,0.040123,0.060660,0
2246,0.039753,0.060552,0
2250,0.039683,0.060444,0
2254,0.040224,0.060337,0
2258,0.039917,0.058459,0
2262,0.039333,0.056587,0
2266,0.039776,0.058252,0
2270,0.039195,0.056388,0
2274,0.038286,0.054529,0
2278,0.037895,0.054434,0
2282,0.036147,0.050833,0
2286,0.035892,0.052493,0
2290,0.034638,0.050655,0
2294,0.034950,0.050567,0
2298,0.034846,0.050479,0
2302,0.035001,0.052129,0
2306,0.035241,0.052038,0
2310,0.034360,0.050216,0
2314,0.035183,0.051858,0
2318,0.035058,0.053494,0
2322,0.035377,0.055125,0
2326,0.034938,0.053310,0
2330,0.034559,0.053219,0
2334,0.033616,0.051414,0
2338,0.034441,0.053037,0
2342,0.034084,0.051238,0
2346,0.033488,0.049446,0
2350,0.033148,0.049362,0
2354,0.033761,0.050977,0
2358,0.032795,0.049194,0
2362,0.032031,0.047417,0
2366,0.033075,0.049028,0
2370,0.031018,0.045570,0
2374,0.031690,0.047178,0
2378,0.030913,0.045416,0
2382,0.032378,0.047019,0
2386,0.032149,0.046940,0
2390,0.032572,0.048536,0
2394,0.033113,0.048454,0
2398,0.033057,0.048374,0
2402,0.032558,0.046628,0
2406,0.032864,0.046550,0
2410,0.032429,0.044813,0
2414,0.034069,0.046396,0
2418,0.032826,0.046319,0
2422,0.032584,0.047894,0
2426,0.033007,0.047815,0
2430,0.032372,0.047737,0
2434,0.031813,0.046015,0
2438,0.031761,0.045939,0
2442,0.032254,0.045864,0
2446,0.030670,0.044154,0
2450,0.030620,0.044082,0
2454,0.030614,0.044010,0
2458,0.029573,0.042311,0
2462,0.028223,0.038993,0
2466,0.027275,0.037307,0
2470,0.026499,0.038866,0
2474,0.026008,0.038804,0
2478,0.026339,0.038741,0
2482,0.025367,0.037067,0
2486,0.026328,0.038616,0
2490,0.027203,0.040161,0
2494,0.027652,0.040096,0
2498,0.029100,0.041633,0
2502,0.028543,0.041567,0
2506,0.029486,0.043097,0
2510,0.030830,0.044622,0
2514,0.030780,0.044551,0
2518,0.031722,0.046068,0
2522,0.032242,0.045995,0
2526,0.032191,0.045922,0
2530,0.031571,0.045850,0
2534,0.030983,0.045777,0
2538,0.029976,0.044129,0
2542,0.030380,0.045633,0
2546,0.028938,0.042419,0
2550,0.027563,0.039216,0
2554,0.026590,0.037588,0
2558,0.027118,0.037529,0
2562,0.026759,0.035909,0
2566,0.027324,0.035853,0
2570,0.027591,0.037354,0
2574,0.027614,0.037296,0
2578,0.027286,0.035687,0
2582,0.026416,0.034082,0
2586,0.026958,0.034029,0
2590,0.028425,0.035521,0
2594,0.028192,0.033924,0
2598,0.027937,0.032333,0
2602,0.026526,0.032283,0
2606,0.026685,0.033768,0
2610,0.024937,0.030651,0
2614,0.023220,0.027544,0
2618,0.023360,0.029030,0
2622,0.023399,0.028986,0
2626,0.022937,0.030465,0
2630,0.022648,0.028897,0
2634,0.022817,0.030372,0
2638,0.022782,0.030326,0
2642,0.023345,0.030280,0
2646,0.023334,0.030234,0
2650,0.023542,0.031698,0
2654,0.023818,0.033157,0
2658,0.024394,0.033108,0
2662,0.024907,0.033058,0
2666,0.023994,0.031508,0
2670,0.023390,0.031461,0
2674,0.023162,0.029918,0
2678,0.021451,0.026886,0
2682,0.022008,0.026846,0
2686,0.021975,0.026806,0
2690,0.022734,0.028253,0
2694,0.022060,0.028211,0
2698,0.022028,0.028169,0
2702,0.021157,0.026647,0
2706,0.021963,0.028086,0
2710,0.021731,0.026568,0
2714,0.023292,0.028003,0
2718,0.021667,0.025018,0
2722,0.023083,0.026451,0
2726,0.022956,0.026412,0
2730,0.022305,0.026374,0
2734,0.021012,0.026335,0
2738,0.020725,0.024836,0
2742,0.021328,0.024799,0
2746,0.020510,0.023307,0
2750,0.021166,0.023273,0
2754,0.022583,0.024691,0
2758,0.023307,0.026106,0
2762,0.023273,0.026068,0
2766,0.022716,0.027477,0
2770,0.023340,0.027437,0
2774,0.021761,0.024513,0
2778,0.021051,0.024478,0
2782,0.021217,0.025881,0
2786,0.020444,0.024408,0
2790,0.019195,0.024373,0
2794,0.019928,0.025770,0
2798,0.021384,0.027162,0
2802,0.020626,0.025696,0
2806,0.021980,0.027085,0
2810,0.021245,0.025623,0
2814,0.019581,0.024165,0
2818,0.019346,0.022711,0
2822,0.020083,0.024096,0
2826,0.019446,0.024062,0
2830,0.020026,0.024028,0
2834,0.019998,0.023994,0
2838,0.020606,0.023961,0
2842,0.019842,0.022519,0
2846,0.018419,0.021082,0
2850,0.017628,0.019649,0
2854,0.017770,0.021023,0
2858,0.017184,0.020994,0
2862,0.017160,0.020964,0
2866,0.017695,0.020935,0
2870,0.017780,0.022300,0
2874,0.018530,0.023660,0
2878,0.018530,0.023628,0
2882,0.019068,0.023595,0
2886,0.019042,0.023562,0
2890,0.017711,0.022145,0
2894,0.018505,0.023497,0
2898,0.017059,0.022084,0
2902,0.017852,0.023432,0
2906,0.017721,0.022023,0
2910,0.017428,0.020619,0
2914,0.018759,0.021963,0
2918,0.019252,0.020562,0
2922,0.019372,0.021903,0
2926,0.018682,0.021873,0
2930,0.019319,0.021843,0
2934,0.018074,0.021813,0
2938,0.018605,0.021784,0
2942,0.019288,0.023114,0
2946,0.020036,0.024440,0
2950,0.020642,0.024407,0
2954,0.020164,0.025728,0
2958,0.019420,0.024341,0
2962,0.019394,0.024308,0
2966,0.019368,0.024275,0
2970,0.018552,0.022896,0
2974,0.017932,0.022865,0
2978,0.017188,0.021491,0
2982,0.017909,0.021462,0
2986,0.017090,0.020094,0
2990,0.017067,0.020067,0
2994,0.016404,0.020040,0
2998,0.016571,0.021348,0
3002,0.016682,0.021319,0
3006,0.015731,0.019960,0
3010,0.015108,0.019934,0
3014,0.015088,0.019907,0
3018,0.015835,0.021206,0
3022,0.015814,0.021178,0
3026,0.015794,0.021150,0
3030,0.015773,0.021122,0
3034,0.015361,0.021094,0
3038,0.014823,0.021066,0
3042,0.015236,0.021039,0
3046,0.015216,0.021011,0
3050,0.013957,0.019672,0
3054,0.014030,0.019646,0
3058,0.014344,0.020929,0
3062,0.015051,0.022208,0
3066,0.015144,0.022179,0
3070,0.014813,0.022150,0
3074,0.014621,0.020820,0
3078,0.015252,0.022092,0
3082,0.015205,0.022064,0
3086,0.014821,0.020739,0
3090,0.014225,0.019417,0
3094,0.014469,0.019392,0
3098,0.014450,0.019367,0
3102,0.014431,0.019342,0
3106,0.015279,0.020605,0
3110,0.015367,0.021865,0
3114,0.016159,0.023121,0
3118,0.017007,0.024375,0
3122,0.017273,0.024343,0
3126,0.017251,0.024312,0
3130,0.016152,0.023003,0
3134,0.015826,0.022974,0
3138,0.015806,0.022945,0
3142,0.015605,0.022915,0
3146,0.015297,0.022886,0
3150,0.015487,0.022857,0
3154,0.015700,0.024096,0
3158,0.016551,0.025332,0
3162,0.016138,0.025300,1
3166,0.015768,0.025268,0
3170,0.015748,0.025237,0
3174,0.014602,0.022684,1
3178,0.014502,0.022656,0
3182,0.014807,0.022627,0
3186,0.013910,0.021343,0
3190,0.015138,0.022571,0
3194,0.015145,0.022542,1
3198,0.014680,0.021263,0
3202,0.015133,0.021237,0
3206,0.016399,0.023706,0
3210,0.016822,0.024922,1
3214,0.017678,0.026136,1
3218,0.016781,0.024860,1
3222,0.017236,0.026071,0
3226,0.017214,0.026038,0
3230,0.015968,0.024768,0
3234,0.016834,0.025974,0
3238,0.016330,0.024707,1
3242,0.017174,0.025910,1
3246,0.016290,0.024646,1
3250,0.015821,0.023385,0
3254,0.016595,0.024585,1
3258,0.016090,0.023327,1
3262,0.015692,0.023299,1
3266,0.016097,0.023270,0
3270,0.016939,0.024465,0
3274,0.016918,0.024435,0
3278,0.016428,0.023185,0
3282,0.016833,0.024375,1
3286,0.017672,0.025563,1
3290,0.016346,0.023100,2
3294,0.015914,0.023072,1
3298,0.015895,0.023044,1
3302,0.016309,0.023016,0
3306,0.016356,0.022989,0
3310,0.017186,0.024169,0
3314,0.017770,0.025347,0
3318,0.018273,0.026522,0
3322,0.018112,0.026490,0
3326,0.018930,0.027661,0
3330,0.018404,0.026426,0
3334,0.019149,0.027594,0
3338,0.019935,0.028760,1
3342,0.020757,0.029922,1
3346,0.020732,0.029886,1
3350,0.020741,0.029851,0
3354,0.020353,0.029815,0
3358,0.020433,0.030971,1
3362,0.020112,0.030934,1
3366,0.019733,0.030897,0
3370,0.019994,0.030861,0
3374,0.019453,0.029638,0
3378,0.020312,0.030787,1
3382,0.020681,0.030751,0
3386,0.021091,0.031896,1
3390,0.021231,0.033038,0
3394,0.020942,0.032999,0
3398,0.020107,0.031783,0
3402,0.020289,0.032922,0
3406,0.020008,0.032883,0
3410,0.019444,0.031672,0
3414,0.019961,0.032806,0
3418,0.020992,0.033938,0
3422,0.020754,0.033898,0
3426,0.020943,0.033859,0
3430,0.021448,0.034985,0
3434,0.021970,0.036109,0
3438,0.022762,0.037231,0
3442,0.022795,0.037188,0
3446,0.023497,0.038305,0
3450,0.024049,0.039420,0
3454,0.023241,0.038217,0
3458,0.022393,0.037016,0
3462,0.023359,0.038128,0
3466,0.021996,0.035776,0
3470,0.021970,0.035735,0
3474,0.022526,0.036845,0
3478,0.023280,0.037953,0
3482,0.023773,0.039058,0
3486,0.023537,0.039013,0
3490,0.023718,0.038968,0
3494,0.023145,0.037779,0
3498,0.023898,0.038879,0
3502,0.024196,0.039977,0
3506,0.024543,0.041072,0
3510,0.023938,0.039886,0
3514,0.023925,0.039841,0
3518,0.023142,0.038658,0
3522,0.023870,0.039750,0
3526,0.023830,0.039705,0
3530,0.024559,0.040793,0
3534,0.024933,0.041879,0
3538,0.024347,0.040701,0
3542,0.024915,0.041784,0
3546,0.025040,0.041737,0
3550,0.025762,0.042817,0
3554,0.025386,0.041643,0
3558,0.025357,0.041596,0
3562,0.026306,0.042673,0
3566,0.026060,0.042625,0
3570,0.026556,0.043697,0
3574,0.026384,0.043649,0
3578,0.026141,0.043600,0
3582,0.026655,0.044668,0
3586,0.026672,0.044618,0
3590,0.026514,0.044568,0
3594,0.026308,0.044519,0
3598,0.026895,0.045581,0
3602,0.026808,0.045530,0
3606,0.026778,0.045480,0
3610,0.026908,0.045429,0
3614,0.027731,0.046486,0
3618,0.027166,0.045329,0
3622,0.026556,0.044174,0
3626,0.025853,0.043023,0
3630,0.026715,0.044077,0
3634,0.026366,0.042928,0
3638,0.026803,0.043980,0
3642,0.025728,0.041735,0
3646,0.024987,0.040592,0
3650,0.024178,0.039452,0
3654,0.024152,0.039409,0
3658,0.024445,0.040459,0
3662,0.024247,0.040415,0
3666,0.023471,0.039280,0
3670,0.023446,0.039237,0
3674,0.023609,0.039194,0
3678,0.022897,0.038064,0
3682,0.022111,0.036936,0
3686,0.022260,0.036896,0
3690,0.022433,0.036856,0
3694,0.022964,0.037899,0
3698,0.021895,0.035695,0
3702,0.021111,0.034576,0
3706,0.020571,0.033459,0
3710,0.021299,0.034501,0
3714,0.021506,0.034464,0
3718,0.021253,0.034427,0
3722,0.019983,0.032241,0
3726,0.019962,0.032206,0
3730,0.019206,0.031099,0
3734,0.019745,0.032137,0
3738,0.019254,0.031033,0
3742,0.018507,0.029931,0
3746,0.018884,0.030966,0
3750,0.019690,0.032000,0
3754,0.019553,0.031966,0
3758,0.020384,0.032996,1
3762,0.020569,0.034024,0
3766,0.020698,0.033988,0
3770,0.021293,0.035013,0
3774,0.021336,0.034976,0
3778,0.021859,0.035998,0
3782,0.021383,0.034902,0
3786,0.020534,0.033809,0
3790,0.020513,0.033773,0
3794,0.020396,0.033737,0
